"HF","RΘgime de financement","HC","Fonction","HP","Prestataire","MEASURE","Mesure","LOCATION","Pays","TIME","AnnΘe","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CHE","Suisse","2017","2017","PC","Pourcentage","0","Unités",,,11.481,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CHE","Suisse","2018","2018","PC","Pourcentage","0","Unités",,,11.151,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CHE","Suisse","2019","2019","PC","Pourcentage","0","Unités",,,11.291,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","TUR","Turquie","2010","2010","PC","Pourcentage","0","Unités",,,5.021,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","TUR","Turquie","2011","2011","PC","Pourcentage","0","Unités",,,4.653,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","TUR","Turquie","2012","2012","PC","Pourcentage","0","Unités",,,4.444,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","TUR","Turquie","2013","2013","PC","Pourcentage","0","Unités",,,4.371,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","TUR","Turquie","2014","2014","PC","Pourcentage","0","Unités",,,4.325,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","TUR","Turquie","2015","2015","PC","Pourcentage","0","Unités",,,4.117,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","TUR","Turquie","2016","2016","PC","Pourcentage","0","Unités",,,4.285,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","TUR","Turquie","2017","2017","PC","Pourcentage","0","Unités",,,4.18,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","TUR","Turquie","2018","2018","PC","Pourcentage","0","Unités",,,4.124,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","TUR","Turquie","2019","2019","PC","Pourcentage","0","Unités",,,4.344,,
